sensor0,sensor1,sensor2,sensor32,sensor33,sensor34
46.83,51.0,44.57,43.14,32.29,114.05
46.83,51.04,44.57,48.01,33.59,107.69
46.83,51.04,44.57,42.95,34.9,91.73
46.83,51.04,44.66,45.62,35.16,90.96
46.83,51.04,44.66,42.83,34.38,86.4
46.74,51.17,44.66,39.96,34.9,110.37
46.83,51.09,44.66,40.46,35.68,98.65
46.83,51.04,44.57,52.97,36.46,113.99
46.83,51.04,44.66,50.7,36.72,102.35
46.83,51.09,44.66,47.77,36.2,91.27
46.83,51.04,44.57,31.26,35.42,83.67
46.83,51.04,44.66,48.58,35.16,90.82
46.83,51.09,44.66,34.12,34.9,70.09
46.83,51.09,44.66,39.18,33.85,87.35
46.83,51.04,44.66,54.73,33.07,81.05
46.83,51.09,44.66,58.35,32.81,86.98
46.83,51.09,44.66,55.12,32.29,112.53
46.83,51.09,44.66,53.03,31.77,56.86
46.83,51.04,44.66,46.96,31.51,63.25
46.83,51.04,44.66,33.55,31.51,114.21
46.83,51.09,44.66,59.21,31.51,83.85
46.88,51.09,44.66,51.58,31.51,91.21
46.88,51.22,44.66,47.9,31.77,82.49
46.88,51.09,44.66,40.13,32.81,99.81
46.88,51.17,44.66,55.92,33.85,118.59
46.83,51.04,44.66,46.92,35.16,73.68
46.88,51.04,44.66,53.04,33.96,102.43
46.88,51.04,44.66,32.73,33.86,108.34
46.92,51.04,44.66,46.8,33.76,95.34
46.92,51.04,44.66,52.45,33.67,116.96
46.92,51.04,44.66,45.68,33.65,108.42
46.92,51.09,44.66,34.11,33.72,115.45
46.92,51.09,44.66,55.7,33.85,89.51
46.92,51.09,44.66,31.98,33.07,95.0
46.96,51.04,44.66,44.53,33.07,102.38
46.96,51.09,44.66,36.3,33.07,109.14
46.96,51.17,44.66,43.23,33.07,95.57
46.96,51.04,44.66,44.53,34.11,93.75
46.96,51.04,44.66,45.83,34.38,92.19
46.96,51.04,44.66,47.4,34.9,89.06
46.96,51.09,44.66,48.7,35.68,86.98
46.96,51.04,44.66,48.18,35.68,87.76
47.05,51.09,44.66,49.48,35.68,88.8
47.05,51.04,44.66,49.74,36.2,88.54
47.05,51.04,44.66,49.74,35.42,86.46
47.05,51.09,44.66,51.04,35.42,85.68
47.05,51.04,44.7,51.3,36.72,83.33
47.05,51.04,44.7,52.34,37.76,80.47
47.05,51.09,44.7,52.6,37.5,77.34
47.05,51.22,44.7,51.3,36.46,74.48
47.05,51.04,44.7,48.55,35.16,70.83
47.05,51.09,44.7,47.4,33.85,69.27
47.05,51.17,44.7,46.88,32.55,72.66
47.05,51.09,44.7,46.09,31.77,89.82
47.09,51.04,44.7,45.83,31.25,94.01
47.09,51.09,44.7,45.57,31.25,90.06
47.09,51.13,44.7,46.88,31.51,89.07
47.09,51.17,44.7,46.88,31.77,87.48
47.09,51.09,44.7,46.09,31.77,85.78
47.09,51.04,44.7,45.83,31.51,84.57
47.09,51.09,44.75,45.57,31.77,84.16
47.09,51.04,44.75,45.57,31.77,84.31
47.09,51.09,44.75,45.57,31.77,84.78
47.09,51.17,44.75,45.57,31.51,87.5
47.09,51.09,44.75,46.09,31.25,85.68
47.09,51.17,44.75,47.4,31.25,81.77
47.09,51.04,44.75,48.18,30.99,76.82
47.09,51.09,44.75,47.92,30.99,74.74
47.14,51.04,44.75,47.4,30.47,77.34
47.14,51.09,44.75,46.88,30.47,83.07
47.14,51.09,44.75,46.09,30.47,85.94
47.14,51.09,44.75,46.09,30.99,88.54
47.14,51.09,44.75,45.83,31.77,91.67
47.14,51.09,44.75,45.31,32.55,92.71
47.14,51.09,44.75,44.53,32.55,91.67
47.14,51.09,44.75,44.53,33.07,86.98
47.18,51.09,44.75,45.57,33.59,81.25
47.18,51.04,44.75,47.14,33.07,78.65
47.18,51.09,44.75,48.44,32.29,91.22
47.18,51.09,44.75,48.44,32.29,87.5
47.18,51.09,44.75,47.92,32.29,92.97
47.18,51.09,44.75,47.14,31.77,91.37
47.27,51.17,44.75,46.61,31.77,90.02
47.27,51.09,44.75,45.83,31.51,88.08
47.27,51.04,44.75,45.83,31.51,86.0
47.27,51.0,44.75,45.83,31.77,83.92
47.27,51.0,44.75,46.09,31.77,81.99
47.27,51.04,44.75,46.61,31.77,80.46
47.27,51.04,44.75,46.61,31.77,79.47
47.31,51.0,44.75,46.09,31.51,79.17
47.31,50.95,44.7,45.83,31.51,74.22
47.31,51.04,44.75,45.31,31.25,70.05
47.31,51.04,44.75,44.53,30.99,66.15
47.31,51.04,44.75,44.27,30.99,65.62
47.35,51.0,44.75,44.27,30.47,66.15
47.35,50.95,44.75,44.01,30.47,65.1
47.35,51.0,44.75,43.49,30.47,66.67
47.35,50.95,44.75,43.23,30.99,70.57
47.35,50.95,44.75,42.97,30.47,72.66
47.35,51.0,44.75,43.49,30.47,74.22
47.4,50.95,44.75,44.01,30.99,74.74
47.4,50.82,44.75,44.01,31.77,74.48
47.4,50.95,44.75,43.49,32.81,73.96
47.4,50.78,44.79,42.97,33.85,72.66
47.4,50.82,44.79,42.97,33.59,71.61
47.4,50.82,44.79,42.97,33.07,71.88
47.4,50.87,44.79,44.27,32.81,73.18
47.48,50.78,44.79,44.53,32.55,72.66
47.48,50.82,44.79,44.53,31.77,70.05
47.48,50.74,44.79,47.01,31.51,67.97
47.48,50.78,44.79,47.27,31.25,66.67
47.48,50.78,44.75,47.4,30.99,64.84
47.53,50.65,44.75,47.47,30.99,66.67
47.53,50.74,44.75,47.48,31.51,68.23
47.53,50.65,44.75,47.44,32.29,70.57
47.53,50.65,44.79,47.38,32.29,69.53
47.53,50.65,44.79,47.3,31.77,69.01
47.57,50.61,44.79,47.18,31.51,73.18
47.57,50.56,44.79,46.99,31.51,77.86
47.57,50.65,44.79,48.44,31.51,79.17
47.57,50.56,44.75,48.44,31.25,80.73
47.57,50.56,44.75,48.18,31.77,81.77
47.57,50.56,44.75,46.88,32.55,80.73
47.53,50.56,44.75,46.09,33.85,79.95
47.61,50.56,44.75,46.09,34.73,79.69
47.61,50.56,44.75,45.83,34.93,79.17
47.61,50.52,44.75,45.57,35.03,79.43
47.61,50.52,44.75,44.27,35.12,78.65
47.61,50.43,44.75,43.49,35.21,78.65
47.61,50.43,44.75,42.97,35.26,79.43
47.4,50.43,44.75,43.23,35.37,84.38
47.61,50.43,44.79,43.49,36.2,85.1
47.61,50.52,44.79,44.01,36.2,84.35
47.61,50.43,44.75,44.01,36.46,83.2
47.7,50.39,44.75,43.23,36.98,81.89
47.7,50.35,44.7,44.01,36.98,80.66
47.7,50.39,44.7,46.28,37.5,79.65
47.7,50.39,44.7,46.27,37.5,78.94
47.7,50.39,44.7,46.2,36.46,83.33
47.7,50.39,44.7,46.09,36.46,83.33
47.7,50.35,44.7,46.07,35.42,78.39
47.7,50.35,44.7,46.15,34.38,73.96
47.7,50.35,44.7,46.34,34.11,70.05
47.74,50.3,44.7,46.51,33.85,67.45
47.74,50.3,44.7,48.18,33.59,68.23
47.74,50.3,44.7,46.88,32.81,72.14
47.74,50.3,44.7,46.09,31.77,76.82
47.74,50.3,44.7,45.31,31.25,78.65
47.74,50.22,44.7,45.57,31.51,78.12
47.74,50.22,44.66,46.88,31.51,76.82
47.74,50.22,44.66,48.44,31.77,74.48
47.79,50.22,44.66,49.74,31.77,74.74
47.79,50.17,44.66,49.74,31.77,75.26
47.79,50.22,44.66,49.74,31.77,74.22
47.79,50.17,44.66,49.22,31.77,71.35
47.79,50.22,44.57,48.7,32.29,67.97
47.79,50.17,44.57,48.7,32.29,66.67
47.53,50.17,44.57,48.18,32.55,66.67
47.7,50.13,44.57,47.92,33.59,66.93
47.79,50.17,44.57,47.4,33.03,66.93
47.83,50.17,44.57,46.88,32.91,68.75
47.83,50.17,44.57,45.83,32.78,72.66
47.83,50.17,44.66,45.31,32.7,76.82
47.83,50.13,44.66,44.53,32.73,78.12
47.83,50.09,44.7,43.49,33.85,76.56
47.83,50.17,44.7,44.53,33.07,79.69
47.83,50.13,44.7,45.31,32.29,81.51
47.92,50.13,44.7,45.57,31.51,82.08
47.92,50.09,44.75,45.57,30.99,82.29
47.92,50.09,44.75,45.57,31.25,82.45
47.92,50.0,44.75,45.83,32.29,82.69
47.92,50.09,44.75,46.61,33.59,82.97
47.92,50.09,44.75,46.88,35.08,83.12
47.92,49.96,44.79,46.88,35.25,83.13
47.96,50.0,44.79,46.88,35.38,89.06
47.96,50.0,44.75,46.09,35.4,89.06
47.96,49.96,44.79,46.09,35.42,85.16
47.96,49.96,44.75,46.09,35.51,82.55
47.96,50.09,44.75,45.57,35.58,82.55
47.96,49.96,44.75,45.31,35.6,82.29
47.96,50.0,44.75,44.01,35.55,83.33
47.96,49.91,44.75,42.97,36.46,83.59
47.96,49.87,44.7,43.23,36.2,83.85
48.0,49.91,44.75,43.23,36.72,84.9
48.0,49.91,44.7,43.23,36.98,84.64
48.0,49.91,44.7,42.97,36.72,83.59
48.0,49.91,44.7,42.19,36.46,82.03
48.0,49.87,44.66,41.41,35.68,82.03
48.0,49.87,44.57,40.62,34.9,84.64
48.0,49.78,44.57,39.32,33.85,87.5
48.05,49.87,44.57,39.58,32.55,88.54
48.05,49.87,44.53,39.58,32.55,87.5
48.05,49.78,44.53,40.36,32.29,85.16
48.05,49.78,44.53,40.62,32.29,82.29
48.05,49.78,44.53,40.62,31.77,79.17
48.05,49.87,44.53,40.89,31.51,77.34
48.05,49.7,44.53,42.71,31.25,79.69
48.05,49.78,44.53,43.4,31.25,86.2
48.05,49.74,44.57,43.47,31.25,86.24
48.05,49.74,44.57,43.5,31.25,85.67
48.13,49.74,44.66,43.54,31.51,84.82
48.13,49.74,44.66,43.55,32.29,83.84
48.13,49.7,44.66,43.57,33.07,88.54
48.13,49.7,44.57,43.55,34.38,85.16
48.13,49.65,44.57,43.54,35.16,85.68
48.13,49.7,44.53,43.55,36.2,85.16
48.13,49.7,44.53,45.31,36.46,83.59
48.13,49.7,44.49,44.79,36.72,83.07
48.13,49.65,44.44,44.27,36.98,81.77
48.13,49.65,44.44,43.23,36.72,79.69
48.18,49.7,44.44,42.97,36.2,78.39
48.13,49.65,44.44,42.97,35.16,78.39
48.18,49.65,44.44,43.23,34.11,76.56
48.18,49.7,44.44,43.49,32.81,74.48
48.18,49.7,44.49,43.49,31.77,73.44
48.18,49.74,44.49,43.49,31.25,74.22
48.18,49.7,44.49,44.53,30.99,80.47
48.18,49.78,44.53,44.53,30.47,84.62
48.18,49.7,44.53,44.53,30.21,90.89
48.18,49.74,44.53,44.27,30.21,94.79
48.18,49.78,44.53,43.23,29.95,95.05
48.18,49.78,44.53,42.97,29.95,94.01
48.18,49.78,44.53,44.27,29.95,92.71
48.18,49.74,44.53,45.83,30.21,92.97
48.18,49.87,44.57,46.61,30.47,90.36
48.18,49.74,44.57,47.92,33.88,88.54
48.18,49.78,44.57,48.44,33.59,85.16
48.18,49.78,44.57,48.44,34.78,83.07
48.18,49.78,44.66,48.18,35.18,79.43
48.18,49.78,44.66,47.14,35.48,77.08
48.18,49.87,44.66,46.09,35.62,75.26
48.18,49.87,44.66,46.61,35.75,74.22
48.18,49.91,44.66,46.61,35.81,74.48
48.22,49.78,44.66,46.88,35.92,75.26
48.22,49.87,44.66,46.88,36.05,75.26
48.22,49.87,44.66,46.88,36.11,73.96
48.22,49.87,44.66,46.88,35.94,71.88
48.22,49.91,44.66,46.61,35.8,68.75
48.22,49.91,44.66,46.61,35.59,65.62
48.22,49.87,44.66,50.72,36.98,63.8
48.22,49.87,44.66,49.22,36.98,63.8
48.22,49.96,44.57,52.26,35.68,65.1
48.22,50.0,44.57,52.9,35.42,66.41
48.22,49.96,44.53,54.43,35.16,68.23
48.22,49.96,44.53,54.95,34.38,70.05
48.22,49.96,44.49,55.99,34.11,70.31
48.22,49.96,44.49,57.55,33.85,70.05
48.22,49.96,44.44,57.81,33.59,68.75
48.26,50.09,44.44,58.59,33.85,67.45
48.26,50.0,44.44,60.42,33.85,65.36
48.26,49.96,44.36,62.24,34.11,64.32
47.83,50.09,44.36,61.72,34.11,64.06
48.26,50.0,44.36,61.2,34.11,62.76
48.26,49.96,44.36,60.94,33.07,61.46
48.26,50.09,44.36,61.2,32.29,60.94
48.26,50.09,44.36,61.72,31.51,63.02
48.35,50.09,44.36,61.72,31.51,65.1
48.35,50.09,44.44,60.94,31.51,66.93
48.35,50.0,44.44,59.11,32.81,66.67
48.35,50.0,44.44,59.11,32.81,66.67
48.35,50.09,44.44,60.16,33.32,64.32
48.35,50.09,44.36,60.42,33.15,62.24
48.35,50.09,44.36,61.2,32.88,60.16
48.35,50.09,44.36,61.46,32.62,58.85
48.35,50.0,44.31,60.94,32.41,58.33
48.35,50.0,44.31,60.94,33.07,59.11
48.39,50.09,44.31,62.24,32.55,58.33
48.39,50.09,44.31,62.76,32.29,56.51
48.39,50.09,44.31,63.54,32.81,55.21
48.39,50.13,44.31,62.24,32.29,54.95
48.13,50.09,44.31,58.39,31.77,53.12
48.39,50.09,44.31,58.33,31.77,57.03
48.39,50.09,44.31,57.55,31.77,67.81
48.39,50.17,44.27,57.03,31.25,71.35
48.39,50.13,44.27,55.73,31.25,76.56
48.39,50.17,44.27,53.91,30.47,78.65
48.35,50.13,44.27,53.39,30.21,79.69
48.39,50.13,44.27,52.6,30.21,82.29
48.39,50.17,44.27,52.08,30.21,83.33
48.39,50.17,44.23,51.04,30.99,83.85
48.39,50.17,44.23,49.74,31.77,83.07
48.39,50.17,44.23,49.22,32.29,80.73
48.39,50.22,44.23,48.44,32.81,79.17
48.39,50.17,44.27,47.92,32.81,77.08
48.39,50.22,44.27,46.88,32.55,76.04
48.44,50.17,44.31,45.83,31.77,73.96
48.44,50.17,44.31,45.83,31.25,70.83
48.44,50.22,44.31,47.4,30.47,68.75
48.44,50.3,44.36,47.92,30.99,69.27
48.44,50.17,44.36,47.92,30.99,70.57
48.39,50.22,44.36,47.4,31.25,72.66
48.44,50.17,44.44,46.88,31.51,72.14
48.44,50.22,44.44,46.61,31.25,71.35
48.44,50.22,44.44,46.61,31.25,71.35
48.44,50.3,44.49,45.83,30.99,72.66
48.44,50.3,44.53,46.09,31.77,72.92
48.44,50.22,44.53,45.83,32.29,72.14
48.44,50.3,44.57,45.31,31.77,70.57
48.44,50.3,44.57,44.79,31.51,70.31
48.44,50.3,44.57,44.01,31.25,68.75
48.44,50.3,44.66,43.23,30.47,66.93
48.44,50.3,44.66,43.23,29.95,65.1
48.44,50.35,44.57,43.23,29.95,62.76
48.44,50.22,44.57,43.23,30.47,64.06
48.44,50.35,44.57,43.23,31.77,67.97
48.44,50.3,44.57,42.97,32.55,70.05
48.44,50.35,44.57,42.71,32.81,70.31
48.44,50.39,44.57,42.19,32.29,67.97
48.44,50.39,44.57,42.19,32.29,67.97
48.44,50.35,44.66,45.05,31.77,63.02
48.44,50.35,44.66,44.99,32.55,62.5
48.44,50.35,44.66,44.85,32.29,61.2
48.44,50.3,44.66,44.71,32.81,60.42
48.44,50.35,44.66,44.53,38.91,60.94
48.44,50.35,44.66,44.4,39.58,63.54
48.44,50.39,44.66,44.36,41.75,66.41
48.44,50.35,44.66,45.83,42.9,66.41
48.44,50.39,44.7,44.27,43.96,65.62
48.44,50.39,44.66,43.49,45.02,70.31
48.44,50.39,44.66,43.49,45.95,70.31
48.44,50.35,44.66,43.49,47.1,72.14
48.48,50.39,44.57,44.01,48.25,72.66
48.48,50.43,44.57,44.27,49.31,73.18
48.48,50.43,44.53,45.57,50.16,72.92
48.48,50.39,44.53,46.88,50.58,70.31
48.48,50.39,44.53,47.92,50.92,67.45
48.48,50.39,44.53,48.44,51.09,63.8
48.48,50.39,44.53,48.18,51.11,60.42
48.48,50.43,44.53,47.4,51.0,60.16
48.48,50.52,44.53,47.14,50.7,64.32
48.48,50.43,47.32,51.97,50.04,65.36
48.48,50.39,47.13,46.06,49.14,66.93
48.48,50.39,40.17,30.35,48.13,65.1
48.48,50.43,39.21,47.5,46.99,63.8
48.48,50.52,45.79,49.56,45.74,62.5
48.48,50.52,48.93,55.76,44.47,61.2
48.48,50.56,32.39,40.07,43.22,63.54
48.48,50.52,52.58,55.42,44.53,67.45
48.48,50.3,48.43,36.15,41.2,72.92
48.48,50.51,51.09,64.71,40.4,74.26
48.48,50.52,47.57,54.37,39.72,75.15
48.48,50.56,49.55,52.49,39.09,75.71
48.48,50.61,35.12,56.62,38.51,76.14
48.48,50.56,37.85,41.06,38.02,80.47
48.48,50.52,42.2,66.79,37.59,79.69
48.48,50.56,37.86,51.12,37.2,80.99
48.48,50.61,42.26,53.0,36.93,84.38
48.48,50.56,52.65,55.38,36.77,87.24
48.48,50.61,45.62,37.26,36.48,88.28
48.48,50.56,60.46,54.1,35.16,88.28
48.48,50.56,55.65,35.67,34.38,85.16
48.57,50.61,54.88,42.81,33.85,83.59
48.48,50.61,43.29,44.79,33.85,83.59
48.48,50.61,35.3,42.84,33.59,82.55
48.48,50.61,55.86,33.83,33.07,80.47
48.48,50.56,55.54,29.98,34.11,78.65
48.48,50.61,38.49,25.52,35.42,78.39
48.48,50.65,43.74,43.4,35.68,76.82
48.48,50.65,46.61,39.28,35.42,74.48
48.48,50.61,47.5,48.99,34.88,74.24
48.57,50.65,46.84,40.86,35.38,47.59
48.57,50.74,36.99,56.83,50.58,63.59
48.57,50.74,44.57,40.89,42.84,95.13
48.57,50.74,44.57,40.62,41.06,67.1
48.57,50.65,44.66,40.62,35.81,63.75
48.57,50.65,44.66,40.36,25.08,72.56
48.57,50.65,44.66,40.36,24.64,84.58
48.57,50.61,44.66,40.62,32.47,88.23
48.57,50.74,44.66,40.89,30.63,60.17
48.57,50.65,44.57,41.41,25.34,72.62
48.57,50.74,44.57,41.41,22.06,79.03
48.57,50.78,44.53,42.19,31.11,78.96
48.57,50.78,44.53,43.23,39.97,50.19
48.57,50.74,44.49,43.49,36.17,63.23
48.57,50.74,44.49,43.23,32.99,65.07
48.57,50.74,44.49,42.71,29.09,43.69
48.57,50.74,44.53,41.93,29.55,84.06
48.57,50.78,44.53,42.19,37.68,93.09
48.57,50.78,44.57,42.19,25.54,79.57
48.57,50.78,44.57,42.19,27.19,75.76
48.57,50.74,44.66,42.71,35.37,56.42
48.57,50.78,44.66,43.23,20.42,49.44
48.57,50.74,44.7,43.49,55.41,68.64
48.57,50.78,44.7,43.23,35.9,74.67
48.57,50.78,44.7,42.97,41.91,54.68
48.57,50.82,44.75,42.71,28.61,84.72
48.57,50.78,44.75,41.93,42.09,65.08
48.61,50.82,44.75,41.67,44.07,73.69
48.61,50.74,44.75,41.41,40.06,87.26
48.61,50.78,44.75,41.93,27.4,68.61
48.61,50.78,44.75,41.67,37.2,84.09
48.61,50.78,44.75,41.67,33.59,71.66
48.61,50.87,44.7,43.23,43.43,67.04
48.61,50.78,44.66,44.9,36.69,66.25
48.61,50.82,44.66,44.9,30.07,96.63
48.61,50.82,44.57,44.82,42.49,65.62
48.61,50.78,44.53,44.7,36.79,79.4
48.61,50.82,44.53,44.58,34.55,75.75
48.61,50.82,44.49,44.42,36.47,83.43
48.61,50.87,44.49,44.25,33.3,52.2
48.61,50.78,44.49,44.04,38.7,93.7
48.65,50.78,44.44,45.57,41.23,92.11
48.65,50.82,44.44,44.79,58.4,57.03
48.65,50.78,44.44,44.27,48.76,85.73
48.65,50.87,44.44,44.27,33.73,68.53
48.65,50.78,44.36,44.27,41.11,90.75
48.65,50.87,44.36,44.01,38.67,77.74
48.65,50.87,44.31,43.23,37.49,85.12
48.7,50.87,44.31,42.71,40.13,76.04
48.7,50.87,44.27,41.67,39.66,76.04
48.7,50.87,44.27,41.41,39.16,75.26
48.7,50.87,44.27,41.67,38.59,73.96
48.7,50.82,44.27,41.93,39.58,72.14
48.7,50.87,44.27,42.97,37.93,70.57
48.7,50.87,44.27,43.49,37.66,69.01
48.7,50.87,44.27,44.01,37.43,67.97
48.7,50.87,44.27,44.01,37.24,67.97
48.78,50.95,44.27,46.25,37.05,66.41
48.78,50.95,44.27,47.92,36.89,64.84
48.78,51.0,44.27,49.22,36.7,63.54
48.78,50.95,44.27,50.52,35.42,62.76
48.78,50.87,44.27,51.04,36.2,62.76
48.78,51.0,44.27,51.3,36.46,62.5
48.78,51.0,44.27,51.04,36.46,61.72
48.78,50.95,44.31,50.78,35.68,61.2
48.78,50.95,44.31,50.0,35.16,60.16
48.83,50.87,44.31,49.48,35.16,61.2
48.83,50.95,44.31,48.7,34.38,60.94
48.83,51.0,44.31,47.92,33.59,65.62
48.83,50.95,44.31,47.14,32.81,71.13
48.83,50.87,44.27,48.44,32.29,71.64
48.83,51.0,44.27,49.53,31.51,71.9
48.83,50.95,44.27,51.3,31.25,72.02
48.83,51.0,44.27,51.82,31.25,72.13
48.83,51.0,44.23,51.82,31.77,72.39
48.83,51.04,44.27,51.04,32.29,72.69
48.87,51.0,44.27,50.0,33.07,72.98
48.87,51.0,44.27,48.44,33.59,73.22
48.87,51.04,44.23,46.61,33.85,74.74
48.87,51.04,44.23,46.61,33.85,74.74
48.87,51.0,44.23,46.61,35.16,74.74
48.87,51.04,44.27,46.09,35.38,75.78
48.87,51.04,44.27,45.83,35.7,77.08
48.87,51.0,44.31,45.57,36.0,78.12
48.87,51.04,44.31,44.53,36.2,77.34
48.87,51.0,44.31,45.31,36.33,75.52
48.87,51.04,44.36,46.88,36.98,73.44
48.87,51.04,44.36,47.92,36.98,71.88
48.91,51.04,44.44,48.44,38.02,70.57
48.91,51.04,44.44,48.18,38.8,70.31
48.91,51.04,44.44,47.4,39.06,69.53
48.91,51.09,44.44,47.14,39.32,70.05
48.91,51.04,44.44,46.88,39.32,71.35
48.91,51.09,44.44,46.88,38.28,72.66
48.91,51.04,44.44,46.09,36.98,74.22
49.0,51.04,44.36,46.09,35.68,74.48
49.0,51.04,44.36,49.52,34.38,73.96
49.0,51.09,44.31,50.0,33.59,72.66
49.0,51.09,44.31,49.88,32.81,72.14
49.0,51.17,44.31,49.83,32.55,72.14
49.0,51.09,44.31,49.7,32.55,72.92
49.0,51.09,44.31,49.58,32.55,73.18
49.0,51.04,44.36,49.48,32.81,74.48
49.0,51.09,44.36,49.43,33.07,74.22
49.0,51.09,44.36,51.3,33.07,74.48
49.0,51.09,44.36,50.78,32.55,78.39
49.0,51.09,44.36,50.78,32.55,78.39
49.0,51.09,44.31,50.0,32.29,79.91
49.05,51.09,44.31,49.48,31.77,79.82
49.05,51.17,44.27,49.22,31.51,79.85
49.05,51.09,44.27,48.7,31.77,80.09
49.05,51.09,44.27,49.22,32.29,85.94
49.05,51.09,44.31,49.74,32.55,84.9
49.05,51.09,44.31,50.0,32.55,83.59
49.09,51.17,44.36,49.74,32.55,83.07
49.09,51.22,44.44,49.22,32.55,82.03
49.09,51.22,44.44,48.7,32.81,79.43
49.09,51.17,44.44,49.22,33.59,78.65
49.09,51.22,44.49,49.48,33.59,83.07
49.09,51.22,44.49,49.48,33.07,87.24
49.09,51.22,44.49,49.22,32.81,90.1
49.13,51.26,44.49,49.22,32.81,95.57
49.13,51.22,44.49,48.18,32.81,99.48
49.13,51.22,44.44,47.4,32.81,100.78
49.13,51.26,44.44,46.88,34.6,99.48
49.13,51.26,44.44,47.14,35.68,96.88
49.13,51.26,44.36,47.14,36.46,94.01
49.22,51.22,44.36,47.4,36.2,92.45
48.83,51.26,44.36,47.92,35.68,94.79
49.22,51.26,44.36,47.92,35.16,96.09
49.22,51.22,44.36,47.4,35.16,96.61
49.22,51.26,44.31,47.92,36.72,96.88
49.26,51.22,44.31,47.4,38.02,94.79
49.26,51.26,44.31,46.61,39.06,92.19
49.26,51.43,44.31,45.31,38.8,88.8
49.26,51.39,44.31,44.27,38.28,86.46
49.26,51.3,44.27,44.27,39.06,86.2
49.26,51.26,44.27,44.53,40.1,86.46
49.31,51.26,44.27,44.27,39.06,82.03
49.31,51.26,44.27,44.27,39.06,82.03
49.31,51.43,44.27,44.01,38.8,82.03
49.31,51.48,44.27,43.49,38.28,80.73
49.31,51.39,44.27,42.97,38.02,78.39
49.31,51.39,44.27,42.71,37.66,76.04
49.31,51.39,44.27,43.49,37.87,74.48
49.31,51.43,44.27,44.53,38.23,78.39
49.31,51.39,44.27,44.53,38.72,82.55
49.35,51.43,44.27,44.53,39.2,86.2
49.35,51.39,44.31,45.83,39.61,86.46
49.35,51.43,44.31,45.83,40.04,85.16
49.35,51.43,44.31,46.09,40.36,83.33
49.35,51.52,44.31,47.14,39.32,80.73
49.35,51.48,44.36,47.92,40.79,79.43
49.35,51.52,44.36,47.92,42.19,79.17
49.35,51.52,44.44,48.44,43.49,78.65
49.35,51.52,44.44,48.7,44.27,77.86
49.35,51.43,44.49,48.44,44.01,76.04
49.35,51.43,44.49,48.18,43.23,73.18
49.35,51.61,44.53,48.7,42.97,71.35
49.35,51.48,44.53,49.22,42.19,70.31
49.35,51.43,44.57,49.22,41.93,69.27
49.44,51.52,44.57,47.92,41.67,71.35
49.44,51.52,44.66,46.88,40.62,74.48
49.35,51.52,44.66,47.14,40.04,78.12
49.44,51.52,44.7,47.4,39.74,79.69
49.44,51.48,44.66,47.14,39.42,82.03
49.44,51.52,44.66,46.88,38.28,83.07
49.44,51.61,44.66,45.83,38.8,81.77
49.44,51.61,44.57,45.83,38.28,79.95
49.44,51.52,44.53,45.83,38.02,80.99
49.44,51.52,44.49,46.09,36.98,80.73
49.35,51.52,44.49,46.61,36.46,78.65
49.35,51.65,44.49,46.88,35.42,77.08
49.35,51.52,44.49,46.61,34.9,75.52
49.35,51.52,44.53,46.09,34.38,75.52
49.35,51.61,44.53,45.83,34.38,82.96
49.31,51.48,44.57,45.83,35.42,82.74
49.31,51.52,44.57,45.57,35.16,82.01
49.31,51.52,44.57,45.83,34.11,81.11
49.31,51.52,44.57,46.09,33.59,80.16
49.26,51.52,44.57,46.09,33.59,79.08
49.26,51.52,44.57,46.09,33.07,85.16
49.26,51.48,44.57,45.83,34.11,83.85
49.26,51.48,44.57,45.83,35.16,82.03
49.26,51.52,44.57,45.57,35.16,79.17
49.22,51.48,44.66,45.57,35.16,77.86
49.22,51.52,44.66,45.83,35.42,76.04
49.22,51.52,44.66,44.79,35.68,74.22
49.22,51.61,44.66,44.53,35.42,71.35
49.22,51.52,44.66,44.79,35.68,68.23
49.22,51.52,44.57,46.94,36.46,68.23
49.22,51.48,44.57,48.44,36.46,70.05
49.22,51.52,44.53,49.48,36.2,73.44
49.22,51.52,44.53,49.48,36.2,78.49
49.22,51.43,44.49,48.7,36.72,77.86
49.22,51.48,44.49,48.18,36.98,77.05
49.22,51.52,44.49,47.14,37.5,76.2
49.22,51.61,44.49,46.61,36.72,75.49
49.13,51.65,44.49,49.47,35.68,81.77
49.13,51.65,44.49,49.48,35.68,81.77
49.13,51.48,44.49,51.04,35.16,76.04
49.13,51.61,44.49,52.08,34.38,74.22
49.13,51.52,44.53,52.08,33.85,71.88
49.13,51.65,44.53,52.34,33.07,70.83
49.13,51.52,44.53,52.34,33.85,72.92
49.13,51.52,44.53,52.34,34.9,76.04
49.05,51.52,44.53,52.08,36.2,78.12
49.13,51.52,44.53,51.82,36.98,78.65
49.13,51.52,44.53,50.78,36.98,75.78
49.13,51.61,44.53,50.0,36.46,73.44
49.13,51.61,44.49,49.22,36.98,70.83
49.13,51.48,44.49,49.22,36.98,68.75
49.13,51.61,44.49,50.52,38.02,68.23
49.13,51.48,44.49,50.78,39.32,68.23
49.09,51.52,44.49,50.52,40.1,67.71
49.09,51.52,44.49,50.0,40.36,66.41
49.09,51.52,44.49,50.0,40.1,65.62
49.09,51.52,44.49,50.0,40.1,66.67
49.09,51.52,44.49,50.52,39.58,68.75
49.09,51.52,44.53,50.52,38.8,66.67
49.09,51.61,44.53,50.52,37.5,64.32
49.09,51.52,44.57,51.3,36.2,62.24
